"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"01007099999","2021-11-02T14:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","11","16","0.01","","+0.08","7","80","","29.44","29.41","","15","277","34","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-02T17:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","12","16","0.00","","+0.10","7","84","","29.34","29.31","","15","261","46","29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-03T02:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","12","17","","","-0.06","3","82","","29.27","29.24","","16","294","46","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-03T04:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","12","17","","","-0.08","2","80","","29.33","29.30","","16","290","45","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-03T07:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","14","17","0.00","||BLSN","-0.06","2","87","VV:09","29.39","29.36","0.12","16","295","44","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-03T10:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","14","17","","","-0.05","2","88","","29.44","29.41","","16","297","41","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-03T13:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","10","17","","||BLSN","-0.04","2","75","VV:09","29.47","29.44","0.12","15","292","37","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-03T20:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","13","17","0.00","","+0.00","7","85","","29.48","29.45","","16","299","33","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-03T22:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","17","20","","","+0.01","8","88","","29.47","29.44","","19","321","38","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-04T00:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","13","20","","","-0.04","3","75","","29.51","29.48","","18","318","31","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-04T03:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","11","19","","","-0.08","2","69","","29.59","29.56","","17","334","16","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-04T04:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","10","20","","","-0.07","3","65","","29.61","29.58","","17","324","17","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-04T07:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","12","21","","","-0.07","2","69","SCT:04 33","29.68","29.65","34.18","18","274","13","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-04T08:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","12","21","","","-0.06","2","70","","29.70","29.67","","18","272","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-04T15:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","8","17","","","-0.02","2","67","","29.79","29.76","","15","127","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-04T16:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","9","18","","","-0.02","2","69","","29.79","29.76","","16","141","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-04T17:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","8","18","","","-0.01","2","65","","29.80","29.77","","15","134","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-04T18:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","8","18","","","-0.01","2","65","","29.80","29.77","","15","138","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-04T21:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","8","18","","","-0.00","2","64","","29.80","29.77","","15","145","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-04T22:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","8","17","","","-0.01","2","66","","29.80","29.78","","15","141","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-05T03:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","9","17","","","+0.00","7","70","","29.80","29.78","","15","134","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-05T08:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","5","16","","","-0.02","2","62","","29.83","29.80","","13","137","17","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-05T10:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","6","15","","","-0.03","2","69","","29.84","29.81","","13","130","17","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-05T11:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","3","15","","","-0.01","0","59","","29.83","29.80","","12","248","17","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-05T12:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","6","16","","","-0.01","2","64","","29.84","29.81","","14","142","13","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-05T13:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","5","15","","","-0.01","3","65","","29.85","29.82","46.60","13","136","13","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-05T14:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","5","15","","","-0.01","2","65","","29.84","29.81","","13","134","14","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-05T15:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","3","13","","","+0.01","8","64","","29.83","29.80","","11","177","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-05T16:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","3","15","","","+0.02","7","60","","29.83","29.80","","12","249","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-05T18:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","2","12","","","+0.01","8","62","","29.83","29.80","","10","251","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-05T19:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","5","15","","","+0.01","8","63","","29.83","29.80","46.60","13","264","14","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-05T21:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","7","16","","","+0.00","7","65","","29.83","29.80","","14","321","12","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-05T22:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","8","17","","","0.00","4","70","","29.82","29.79","","15","063","12","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-06T04:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","14","22","","","+0.04","7","70","","29.75","29.72","","20","321","23","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-06T05:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","14","22","","","+0.04","7","71","","29.74","29.71","","20","308","25","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-06T09:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","18","22","","","+0.03","7","85","","29.70","29.67","","21","306","26","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-06T10:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","19","22","0.00","","+0.02","6","89","","29.70","29.67","","21","312","26","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-06T18:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","6","17","","","-0.03","2","61","","29.76","29.73","","14","126","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-06T20:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","0","14","","","-0.04","2","55","","29.79","29.76","","11","155","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-07T01:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","2","13","","","-0.02","2","61","","29.82","29.79","","11","302","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-07T04:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","2","12","","","-0.01","2","64","","29.83","29.80","","10","179","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-07T05:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","2","12","","","-0.01","2","62","","29.83","29.80","","10","148","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-07T08:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","2","13","","","-0.02","2","61","","29.85","29.82","","11","025","14","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-07T09:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","1","11","","","-0.03","2","64","","29.86","29.83","","9","092","13","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-07T10:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","2","13","","","-0.02","2","62","","29.87","29.84","","11","002","14","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-07T11:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","1","13","","","-0.03","3","59","","29.88","29.85","","10","020","17","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-07T12:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","1","11","","","-0.04","3","62","","29.90","29.87","","9","125","11","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-07T15:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","0","12","","","-0.04","3","57","","29.93","29.91","","10","018","13","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-07T20:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","5","14","","","-0.03","1","66","","29.98","29.95","","12","042","12","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-08T00:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","6","13","","","-0.02","2","75","","30.00","29.97","","11","135","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-08T01:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","6","13","","","-0.01","2","73","","30.00","29.97","","11","158","12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-08T03:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","3","12","","","-0.01","2","69","","30.01","29.98","","10","139","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-08T04:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","4","12","","","-0.01","0","69","","30.01","29.98","","10","143","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-08T06:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","3","12","","","0.00","4","66","","30.01","29.98","","10","138","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-08T07:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","2","11","","","+0.00","7","67","OVC:08 20","30.01","29.98","31.07","9","154","12","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-08T15:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","4","11","","","+0.00","7","73","","30.02","29.99","","9","136","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-08T16:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","4","11","","","+0.01","7","74","","30.02","29.99","","9","148","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-09T03:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","7","15","","","+0.07","8","70","","29.85","29.82","","13","146","12","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-09T07:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","17","21","","||DRSN","+0.15","8","85","0","29.68","29.65","6.21","20","103","23","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-09T11:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","26","28","0.02","","+0.08","7","94","","29.57","29.54","","27","107","23","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-09T14:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","29","32","0.09","","+0.06","6","88","","29.50","29.47","","31","233","30","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01007099999","2021-11-09T15:00:00","78.9166666","11.9333333","7.7","NY ALESUND, SV","FM-12","4","","29","32","0.09","","+0.06","6","86","","29.49","29.47","","31","224","32","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
